index,predicted_mean
2023-05-05,86.83548388740383
2023-05-06,86.83548388740383
2023-05-07,86.83548388740381
2023-05-08,86.83548388740381
2023-05-09,86.83548388740381
2023-05-10,86.83548388740381
2023-05-11,86.83548388740383
2023-05-12,86.83548388740383
2023-05-13,86.83548388740383
2023-05-14,86.83548388740384
2023-05-15,86.83548388740384
2023-05-16,86.83548388740384
2023-05-17,86.83548388740383
2023-05-18,86.83548388740383
2023-05-19,86.83548388740383
2023-05-20,86.83548388740381
2023-05-21,86.83548388740381
2023-05-22,86.83548388740381
2023-05-23,86.83548388740383
2023-05-24,86.83548388740383
2023-05-25,86.83548388740383
2023-05-26,86.83548388740383
2023-05-27,86.83548388740384
2023-05-28,86.83548388740383
2023-05-29,86.83548388740383
2023-05-30,86.83548388740383
2023-05-31,86.83548388740383
2023-06-01,86.83548388740383
2023-06-02,86.83548388740383
2023-06-03,86.83548388740383
2023-06-04,86.83548388740383
2023-06-05,86.83548388740383
2023-06-06,86.83548388740383
2023-06-07,86.83548388740383
2023-06-08,86.83548388740383
2023-06-09,86.83548388740383
2023-06-10,86.83548388740383
2023-06-11,86.83548388740383
2023-06-12,86.83548388740383
2023-06-13,86.83548388740383
2023-06-14,86.83548388740383
2023-06-15,86.83548388740383
2023-06-16,86.83548388740383
2023-06-17,86.83548388740383
2023-06-18,86.83548388740383
2023-06-19,86.83548388740383
2023-06-20,86.83548388740383
2023-06-21,86.83548388740383
2023-06-22,86.83548388740383
2023-06-23,86.83548388740383
2023-06-24,86.83548388740383
2023-06-25,86.83548388740383
2023-06-26,86.83548388740383
2023-06-27,86.83548388740383
2023-06-28,86.83548388740383
2023-06-29,86.83548388740383
2023-06-30,86.83548388740383
2023-07-01,86.83548388740383
2023-07-02,86.83548388740383
2023-07-03,86.83548388740383
2023-07-04,86.83548388740383
2023-07-05,86.83548388740383
2023-07-06,86.83548388740383
2023-07-07,86.83548388740383
2023-07-08,86.83548388740383
2023-07-09,86.83548388740383
2023-07-10,86.83548388740383
2023-07-11,86.83548388740383
2023-07-12,86.83548388740383
2023-07-13,86.83548388740383
2023-07-14,86.83548388740383
2023-07-15,86.83548388740383
2023-07-16,86.83548388740383
2023-07-17,86.83548388740383
2023-07-18,86.83548388740383
2023-07-19,86.83548388740383
2023-07-20,86.83548388740383
2023-07-21,86.83548388740383
2023-07-22,86.83548388740383
2023-07-23,86.83548388740383
2023-07-24,86.83548388740383
2023-07-25,86.83548388740383
2023-07-26,86.83548388740383
2023-07-27,86.83548388740383
2023-07-28,86.83548388740383
2023-07-29,86.83548388740383
2023-07-30,86.83548388740383
2023-07-31,86.83548388740383
2023-08-01,86.83548388740383
2023-08-02,86.83548388740383
2023-08-03,86.83548388740383
2023-08-04,86.83548388740383
2023-08-05,86.83548388740383
2023-08-06,86.83548388740383
2023-08-07,86.83548388740383
2023-08-08,86.83548388740383
2023-08-09,86.83548388740383
2023-08-10,86.83548388740383
2023-08-11,86.83548388740383
2023-08-12,86.83548388740383
2023-08-13,86.83548388740383
2023-08-14,86.83548388740383
2023-08-15,86.83548388740383
2023-08-16,86.83548388740383
2023-08-17,86.83548388740383
2023-08-18,86.83548388740383
2023-08-19,86.83548388740383
2023-08-20,86.83548388740383
2023-08-21,86.83548388740383
2023-08-22,86.83548388740383
2023-08-23,86.83548388740383
2023-08-24,86.83548388740383
2023-08-25,86.83548388740383
2023-08-26,86.83548388740383
2023-08-27,86.83548388740383
2023-08-28,86.83548388740383
2023-08-29,86.83548388740383
2023-08-30,86.83548388740383
2023-08-31,86.83548388740383
2023-09-01,86.83548388740383
2023-09-02,86.83548388740383
2023-09-03,86.83548388740383
2023-09-04,86.83548388740383
2023-09-05,86.83548388740383
2023-09-06,86.83548388740383
2023-09-07,86.83548388740383
2023-09-08,86.83548388740383
2023-09-09,86.83548388740383
2023-09-10,86.83548388740383
2023-09-11,86.83548388740383
2023-09-12,86.83548388740383
2023-09-13,86.83548388740383
2023-09-14,86.83548388740383
2023-09-15,86.83548388740383
2023-09-16,86.83548388740383
2023-09-17,86.83548388740383
2023-09-18,86.83548388740383
2023-09-19,86.83548388740383
2023-09-20,86.83548388740383
2023-09-21,86.83548388740383
2023-09-22,86.83548388740383
2023-09-23,86.83548388740383
2023-09-24,86.83548388740383
2023-09-25,86.83548388740383
2023-09-26,86.83548388740383
2023-09-27,86.83548388740383
2023-09-28,86.83548388740383
2023-09-29,86.83548388740383
2023-09-30,86.83548388740383
2023-10-01,86.83548388740383
2023-10-02,86.83548388740383
2023-10-03,86.83548388740383
2023-10-04,86.83548388740383
2023-10-05,86.83548388740383
2023-10-06,86.83548388740383
2023-10-07,86.83548388740383
2023-10-08,86.83548388740383
2023-10-09,86.83548388740383
2023-10-10,86.83548388740383
2023-10-11,86.83548388740383
2023-10-12,86.83548388740383
2023-10-13,86.83548388740383
2023-10-14,86.83548388740383
2023-10-15,86.83548388740383
2023-10-16,86.83548388740383
2023-10-17,86.83548388740383
2023-10-18,86.83548388740383
2023-10-19,86.83548388740383
2023-10-20,86.83548388740383
2023-10-21,86.83548388740383
2023-10-22,86.83548388740383
2023-10-23,86.83548388740383
2023-10-24,86.83548388740383
2023-10-25,86.83548388740383
2023-10-26,86.83548388740383
2023-10-27,86.83548388740383
2023-10-28,86.83548388740383
2023-10-29,86.83548388740383
2023-10-30,86.83548388740383
2023-10-31,86.83548388740383
2023-11-01,86.83548388740383
2023-11-02,86.83548388740383
2023-11-03,86.83548388740383
2023-11-04,86.83548388740383
2023-11-05,86.83548388740383
2023-11-06,86.83548388740383
2023-11-07,86.83548388740383
2023-11-08,86.83548388740383
2023-11-09,86.83548388740383
2023-11-10,86.83548388740383
2023-11-11,86.83548388740383
2023-11-12,86.83548388740383
2023-11-13,86.83548388740383
2023-11-14,86.83548388740383
2023-11-15,86.83548388740383
2023-11-16,86.83548388740383
2023-11-17,86.83548388740383
2023-11-18,86.83548388740383
2023-11-19,86.83548388740383
2023-11-20,86.83548388740383
2023-11-21,86.83548388740383
2023-11-22,86.83548388740383
2023-11-23,86.83548388740383
2023-11-24,86.83548388740383
2023-11-25,86.83548388740383
2023-11-26,86.83548388740383
2023-11-27,86.83548388740383
2023-11-28,86.83548388740383
2023-11-29,86.83548388740383
2023-11-30,86.83548388740383
2023-12-01,86.83548388740383
2023-12-02,86.83548388740383
2023-12-03,86.83548388740383
2023-12-04,86.83548388740383
2023-12-05,86.83548388740383
2023-12-06,86.83548388740383
2023-12-07,86.83548388740383
2023-12-08,86.83548388740383
2023-12-09,86.83548388740383
2023-12-10,86.83548388740383
2023-12-11,86.83548388740383
2023-12-12,86.83548388740383
2023-12-13,86.83548388740383
2023-12-14,86.83548388740383
2023-12-15,86.83548388740383
2023-12-16,86.83548388740383
2023-12-17,86.83548388740383
2023-12-18,86.83548388740383
2023-12-19,86.83548388740383
2023-12-20,86.83548388740383
2023-12-21,86.83548388740383
2023-12-22,86.83548388740383
2023-12-23,86.83548388740383
2023-12-24,86.83548388740383
2023-12-25,86.83548388740383
2023-12-26,86.83548388740383
2023-12-27,86.83548388740383
2023-12-28,86.83548388740383
2023-12-29,86.83548388740383
2023-12-30,86.83548388740383
2023-12-31,86.83548388740383
2024-01-01,86.83548388740383
2024-01-02,86.83548388740383
2024-01-03,86.83548388740383
2024-01-04,86.83548388740383
2024-01-05,86.83548388740383
2024-01-06,86.83548388740383
2024-01-07,86.83548388740383
2024-01-08,86.83548388740383
2024-01-09,86.83548388740383
2024-01-10,86.83548388740383
2024-01-11,86.83548388740383
2024-01-12,86.83548388740383
2024-01-13,86.83548388740383
2024-01-14,86.83548388740383
2024-01-15,86.83548388740383
2024-01-16,86.83548388740383
2024-01-17,86.83548388740383
2024-01-18,86.83548388740383
2024-01-19,86.83548388740383
2024-01-20,86.83548388740383
2024-01-21,86.83548388740383
2024-01-22,86.83548388740383
2024-01-23,86.83548388740383
2024-01-24,86.83548388740383
2024-01-25,86.83548388740383
2024-01-26,86.83548388740383
2024-01-27,86.83548388740383
2024-01-28,86.83548388740383
2024-01-29,86.83548388740383
2024-01-30,86.83548388740383
2024-01-31,86.83548388740383
2024-02-01,86.83548388740383
2024-02-02,86.83548388740383
2024-02-03,86.83548388740383
2024-02-04,86.83548388740383
2024-02-05,86.83548388740383
2024-02-06,86.83548388740383
2024-02-07,86.83548388740383
2024-02-08,86.83548388740383
2024-02-09,86.83548388740383
2024-02-10,86.83548388740383
2024-02-11,86.83548388740383
2024-02-12,86.83548388740383
2024-02-13,86.83548388740383
2024-02-14,86.83548388740383
2024-02-15,86.83548388740383
2024-02-16,86.83548388740383
2024-02-17,86.83548388740383
2024-02-18,86.83548388740383
2024-02-19,86.83548388740383
2024-02-20,86.83548388740383
2024-02-21,86.83548388740383
2024-02-22,86.83548388740383
2024-02-23,86.83548388740383
2024-02-24,86.83548388740383
2024-02-25,86.83548388740383
2024-02-26,86.83548388740383
2024-02-27,86.83548388740383
2024-02-28,86.83548388740383
2024-02-29,86.83548388740383
2024-03-01,86.83548388740383
2024-03-02,86.83548388740383
2024-03-03,86.83548388740383
2024-03-04,86.83548388740383
2024-03-05,86.83548388740383
2024-03-06,86.83548388740383
2024-03-07,86.83548388740383
2024-03-08,86.83548388740383
2024-03-09,86.83548388740383
2024-03-10,86.83548388740383
2024-03-11,86.83548388740383
2024-03-12,86.83548388740383
2024-03-13,86.83548388740383
2024-03-14,86.83548388740383
2024-03-15,86.83548388740383
2024-03-16,86.83548388740383
2024-03-17,86.83548388740383
2024-03-18,86.83548388740383
2024-03-19,86.83548388740383
2024-03-20,86.83548388740383
2024-03-21,86.83548388740383
2024-03-22,86.83548388740383
2024-03-23,86.83548388740383
2024-03-24,86.83548388740383
2024-03-25,86.83548388740383
2024-03-26,86.83548388740383
2024-03-27,86.83548388740383
2024-03-28,86.83548388740383
2024-03-29,86.83548388740383
2024-03-30,86.83548388740383
2024-03-31,86.83548388740383
2024-04-01,86.83548388740383
2024-04-02,86.83548388740383
2024-04-03,86.83548388740383
2024-04-04,86.83548388740383
2024-04-05,86.83548388740383
2024-04-06,86.83548388740383
2024-04-07,86.83548388740383
2024-04-08,86.83548388740383
2024-04-09,86.83548388740383
2024-04-10,86.83548388740383
2024-04-11,86.83548388740383
2024-04-12,86.83548388740383
2024-04-13,86.83548388740383
2024-04-14,86.83548388740383
2024-04-15,86.83548388740383
2024-04-16,86.83548388740383
2024-04-17,86.83548388740383
2024-04-18,86.83548388740383
2024-04-19,86.83548388740383
2024-04-20,86.83548388740383
2024-04-21,86.83548388740383
2024-04-22,86.83548388740383
2024-04-23,86.83548388740383
2024-04-24,86.83548388740383
2024-04-25,86.83548388740383
2024-04-26,86.83548388740383
2024-04-27,86.83548388740383
2024-04-28,86.83548388740383
2024-04-29,86.83548388740383
2024-04-30,86.83548388740383
2024-05-01,86.83548388740383
2024-05-02,86.83548388740383
2024-05-03,86.83548388740383
2024-05-04,86.83548388740383
2024-05-05,86.83548388740383
